"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Compound Upper","17 Jun 2025, 07:32","17 Jun 2025, 08:16","","Lateral Raise (Cable)",2,"",1,"normal",11,11,,,
"Compound Upper","17 Jun 2025, 07:32","17 Jun 2025, 08:16","","Lateral Raise (Cable)",2,"",2,"normal",11,8,,,
"Compound Upper","17 Jun 2025, 07:32","17 Jun 2025, 08:16","","Lateral Raise (Cable)",2,"",3,"normal",11,8,,,
"Compound Upper","17 Jun 2025, 07:32","17 Jun 2025, 08:16","","Lateral Raise (Cable)",2,"",4,"normal",11,8,,,
"Compound Upper","17 Jun 2025, 07:32","17 Jun 2025, 08:16","","Lateral Raise (Cable)",2,"",5,"normal",11,8,,,
"Compound Upper","17 Jun 2025, 07:32","17 Jun 2025, 08:16","","Face Pull",2,"",0,"normal",30,10,,,
"Compound Upper","17 Jun 2025, 07:32","17 Jun 2025, 08:16","","Face Pull",2,"",1,"normal",30,10,,,
"Compound Upper","17 Jun 2025, 07:32","17 Jun 2025, 08:16","","Face Pull",2,"",2,"normal",33,10,,,
"Compound Upper","17 Jun 2025, 07:32","17 Jun 2025, 08:16","","Bicep Curl (Cable)",,"",0,"normal",22,10,,,
"Compound Upper","17 Jun 2025, 07:32","17 Jun 2025, 08:16","","Bicep Curl (Cable)",,"",1,"normal",44,10,,,
"Compound Upper","17 Jun 2025, 07:32","17 Jun 2025, 08:16","","Bicep Curl (Cable)",,"",2,"normal",44,10,,,
"Compound Upper","17 Jun 2025, 07:32","17 Jun 2025, 08:16","","Triceps Pushdown",,"",0,"normal",30,10,,,
"Compound Upper","17 Jun 2025, 07:32","17 Jun 2025, 08:16","","Triceps Pushdown",,"",1,"normal",30,10,,,
"Compound Upper","17 Jun 2025, 07:32","17 Jun 2025, 08:16","","Triceps Pushdown",,"",2,"normal",37,10,,,
"Compound Upper","17 Jun 2025, 07:32","17 Jun 2025, 08:16","","Chest Press (Band)",,"",0,"normal",44,10,,,
"Compound Upper","17 Jun 2025, 07:32","17 Jun 2025, 08:16","","Chest Press (Band)",,"",1,"normal",44,8,,,
"Compound Upper","17 Jun 2025, 07:32","17 Jun 2025, 08:16","","Chest Press (Band)",,"",2,"normal",44,8,,,
"Morning workout ☀️","11 Jun 2025, 06:29","11 Jun 2025, 07:29","","Sled Push",1,"",0,"normal",,,315,0,
"Morning workout ☀️","11 Jun 2025, 06:29","11 Jun 2025, 07:29","","Sled Push",1,"",1,"normal",,,315,0,
"Morning workout ☀️","11 Jun 2025, 06:29","11 Jun 2025, 07:29","","Sled Push",1,"",2,"normal",,,315,0,
"Morning workout ☀️","11 Jun 2025, 06:29","11 Jun 2025, 07:29","","Sled Push",1,"",3,"normal",,,315,0,
"Morning workout ☀️","11 Jun 2025, 06:29","11 Jun 2025, 07:29","","sled back peddle pull",1,"",0,"normal",315,,,,
"Morning workout ☀️","11 Jun 2025, 06:29","11 Jun 2025, 07:29","","sled back peddle pull",1,"",1,"normal",315,,,,
"Morning workout ☀️","11 Jun 2025, 06:29","11 Jun 2025, 07:29","","sled back peddle pull",1,"",2,"normal",315,,,,
"Morning workout ☀️","11 Jun 2025, 06:29","11 Jun 2025, 07:29","","sled back peddle pull",1,"",3,"normal",315,,,,
"Morning workout ☀️","11 Jun 2025, 06:29","11 Jun 2025, 07:29","","Nordic Hamstrings Curls",0,"",0,"normal",,10,,,
"Morning workout ☀️","11 Jun 2025, 06:29","11 Jun 2025, 07:29","","Nordic Hamstrings Curls",0,"",1,"normal",,10,,,
"Morning workout ☀️","11 Jun 2025, 06:29","11 Jun 2025, 07:29","","Dumbbell Step Up",,"",0,"normal",42,10,,,
"Morning workout ☀️","11 Jun 2025, 06:29","11 Jun 2025, 07:29","","Dumbbell Step Up",,"",1,"normal",42,10,,,
"Morning workout ☀️","11 Jun 2025, 06:29","11 Jun 2025, 07:29","","Dumbbell Step Up",,"",2,"normal",,10,,,
"Morning workout ☀️","11 Jun 2025, 06:29","11 Jun 2025, 07:29","","Dumbbell Step Up",,"",3,"normal",,10,,,
"Morning workout ☀️","11 Jun 2025, 06:29","11 Jun 2025, 07:29","","Dumbbell Step Up",,"",4,"normal",,10,,,
"Morning workout ☀️","11 Jun 2025, 06:29","11 Jun 2025, 07:29","","Dumbbell Step Up",,"",5,"normal",,10,,,
"Morning workout ☀️","11 Jun 2025, 06:29","11 Jun 2025, 07:29","","Hip Adduction (Machine)",,"",0,"normal",150,10,,,
"Morning workout ☀️","11 Jun 2025, 06:29","11 Jun 2025, 07:29","","Hip Adduction (Machine)",,"",1,"normal",150,10,,,
"Morning workout ☀️","11 Jun 2025, 06:29","11 Jun 2025, 07:29","","Hip Adduction (Machine)",,"",2,"normal",150,10,,,
"Morning workout ☀️","11 Jun 2025, 06:29","11 Jun 2025, 07:29","","Hip Abduction (Machine)",,"",0,"normal",150,10,,,
"Morning workout ☀️","11 Jun 2025, 06:29","11 Jun 2025, 07:29","","Hip Abduction (Machine)",,"",1,"normal",150,10,,,
"Morning workout ☀️","11 Jun 2025, 06:29","11 Jun 2025, 07:29","","Hip Abduction (Machine)",,"",2,"normal",150,10,,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Sled Push",1,"",0,"normal",,,315,0,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Sled Push",1,"",1,"normal",,,315,0,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Sled Push",1,"",2,"normal",,,315,0,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Sled Push",1,"",3,"normal",,,250,0,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","sled back peddle pull",1,"",0,"normal",315,,,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","sled back peddle pull",1,"",1,"normal",315,,,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","sled back peddle pull",1,"",2,"normal",315,,,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","sled back peddle pull",1,"",3,"normal",250,,,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Nordic Hamstrings Curls",0,"",0,"normal",,10,,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Nordic Hamstrings Curls",0,"",1,"normal",,8,,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Nordic Hamstrings Curls",0,"",2,"normal",,6,,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Nordic Hamstrings Curls",0,"",3,"normal",,4,,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Nordic Hamstrings Curls",0,"",4,"normal",,2,,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Walking Lunge (Dumbbell)",0,"",0,"normal",40,,0.01,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Walking Lunge (Dumbbell)",0,"",1,"normal",40,,0,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Walking Lunge (Dumbbell)",0,"",2,"normal",40,,0,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Walking Lunge (Dumbbell)",0,"",3,"normal",40,,0,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Walking Lunge (Dumbbell)",0,"",4,"normal",40,,0,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Hip flexor Lift",,"",0,"normal",15,10,,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Hip flexor Lift",,"",1,"normal",15,10,,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Hip flexor Lift",,"",2,"normal",20,10,,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Hip flexor Lift",,"",3,"normal",20,10,,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Hip flexor Lift",,"",4,"normal",20,10,,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Hip flexor Lift",,"",5,"normal",20,10,,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Single Leg Glute Bridge",,"20lbs",0,"normal",,5,,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Single Leg Glute Bridge",,"20lbs",1,"normal",,5,,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Single Leg Glute Bridge",,"20lbs",2,"normal",,5,,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Single Leg Glute Bridge",,"20lbs",3,"normal",,5,,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Single Leg Glute Bridge",,"20lbs",4,"normal",,5,,,
"Morning workout ☀️","4 Jun 2025, 06:03","4 Jun 2025, 06:56","","Single Leg Glute Bridge",,"20lbs",5,"normal",,5,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Mountain Climber",0,"",0,"normal",,50,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Mountain Climber",0,"",1,"normal",,50,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Mountain Climber",0,"",2,"normal",,50,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Mountain Climber",0,"",3,"normal",,50,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Mountain Climber",0,"",4,"normal",,50,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Mountain Climber",0,"",5,"normal",,50,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Mountain Climber",0,"",6,"normal",,50,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Mountain Climber",0,"",7,"normal",,50,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Mountain Climber",0,"",8,"normal",,50,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Mountain Climber",0,"",9,"normal",,50,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Reverse Lunge",0,"",0,"normal",,2,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Reverse Lunge",0,"",1,"normal",,4,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Reverse Lunge",0,"",2,"normal",,6,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Reverse Lunge",0,"",3,"normal",,8,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Reverse Lunge",0,"",4,"normal",,10,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Reverse Lunge",0,"",5,"normal",,12,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Reverse Lunge",0,"",6,"normal",,14,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Reverse Lunge",0,"",7,"normal",,16,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Reverse Lunge",0,"",8,"normal",,18,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Reverse Lunge",0,"",9,"normal",,20,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Mountain Climber",1,"",0,"normal",,50,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Mountain Climber",1,"",1,"normal",,50,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Mountain Climber",1,"",2,"normal",,50,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Mountain Climber",1,"",3,"normal",,50,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Mountain Climber",1,"",4,"normal",,50,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Mountain Climber",1,"",5,"normal",,50,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Mountain Climber",1,"",6,"normal",,50,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Mountain Climber",1,"",7,"normal",,50,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Mountain Climber",1,"",8,"normal",,50,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Mountain Climber",1,"",9,"normal",,50,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Reverse Lunge",1,"",0,"normal",,20,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Reverse Lunge",1,"",1,"normal",,18,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Reverse Lunge",1,"",2,"normal",,16,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Reverse Lunge",1,"",3,"normal",,14,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Reverse Lunge",1,"",4,"normal",,12,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Reverse Lunge",1,"",5,"normal",,10,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Reverse Lunge",1,"",6,"normal",,8,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Reverse Lunge",1,"",7,"normal",,6,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Reverse Lunge",1,"",8,"normal",,4,,,
"Morning workout ☀️","28 May 2025, 06:49","28 May 2025, 07:18","","Reverse Lunge",1,"",9,"normal",,2,,,
"Morning workout ☀️","27 May 2025, 17:21","27 May 2025, 18:05","","Sled Push",,"",0,"normal",,,275,0,
"Morning workout ☀️","27 May 2025, 17:21","27 May 2025, 18:05","","Sled Push",,"",1,"normal",,,275,0,
"Morning workout ☀️","27 May 2025, 17:21","27 May 2025, 18:05","","Sled Push",,"",2,"normal",,,275,0,
"Morning workout ☀️","27 May 2025, 17:21","27 May 2025, 18:05","","sled back peddle pull",,"",0,"normal",275,,,,
"Morning workout ☀️","27 May 2025, 17:21","27 May 2025, 18:05","","sled back peddle pull",,"",1,"normal",275,,,,
"Morning workout ☀️","27 May 2025, 17:21","27 May 2025, 18:05","","sled back peddle pull",,"",2,"normal",275,,,,
"Morning workout ☀️","27 May 2025, 17:21","27 May 2025, 18:05","","Lateral Lunges (weighted)",,"",0,"normal",45,10,,,
"Morning workout ☀️","27 May 2025, 17:21","27 May 2025, 18:05","","Lateral Lunges (weighted)",,"",1,"normal",45,10,,,
"Morning workout ☀️","27 May 2025, 17:21","27 May 2025, 18:05","","Lateral Lunges (weighted)",,"",2,"normal",45,10,,,
"Morning workout ☀️","27 May 2025, 17:21","27 May 2025, 18:05","","Lateral Lunges (weighted)",,"",3,"normal",45,10,,,
"Morning workout ☀️","27 May 2025, 17:21","27 May 2025, 18:05","","Lateral Lunges (weighted)",,"",4,"normal",45,10,,,
"Morning workout ☀️","27 May 2025, 17:21","27 May 2025, 18:05","","Lateral Lunges (weighted)",,"",5,"normal",45,10,,,
"Morning workout ☀️","27 May 2025, 17:21","27 May 2025, 18:05","","Nordic Hamstrings Curls",,"",0,"normal",,10,,,
"Morning workout ☀️","27 May 2025, 17:21","27 May 2025, 18:05","","Nordic Hamstrings Curls",,"",1,"normal",,10,,,
"Morning workout ☀️","27 May 2025, 17:21","27 May 2025, 18:05","","Nordic Hamstrings Curls",,"",2,"normal",,10,,,
"Morning workout ☀️","27 May 2025, 17:21","27 May 2025, 18:05","","single leg box jump",,"",0,"normal",,10,,,
"Morning workout ☀️","27 May 2025, 17:21","27 May 2025, 18:05","","single leg box jump",,"",1,"normal",,10,,,
"Morning workout ☀️","27 May 2025, 17:21","27 May 2025, 18:05","","single leg box jump",,"",2,"normal",,10,,,
"Morning workout ☀️","27 May 2025, 17:21","27 May 2025, 18:05","","single leg box jump",,"",3,"normal",,10,,,
"Morning workout ☀️","27 May 2025, 17:21","27 May 2025, 18:05","","single leg box jump",,"",4,"normal",,10,,,
"Morning workout ☀️","27 May 2025, 17:21","27 May 2025, 18:05","","single leg box jump",,"",5,"normal",,10,,,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","Sled Push",,"",0,"normal",,,250,0,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","Sled Push",,"",1,"normal",,,250,0,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","Sled Push",,"",2,"normal",,,250,0,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","Sled Push",,"",3,"normal",,,250,0,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","Sled Push",,"",4,"normal",,,250,0,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","sled back peddle pull",,"",0,"normal",250,,,,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","sled back peddle pull",,"",1,"normal",250,,,,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","sled back peddle pull",,"",2,"normal",250,,,,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","sled back peddle pull",,"",3,"normal",250,,,,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","sled back peddle pull",,"",4,"normal",250,,,,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","Nordic Hamstrings Curls",,"",0,"normal",,10,,,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","Nordic Hamstrings Curls",,"",1,"normal",,10,,,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","Nordic Hamstrings Curls",,"",2,"normal",,10,,,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","Dumbbell Step Up",,"",0,"normal",35,10,,,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","Dumbbell Step Up",,"",1,"normal",35,10,,,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","Dumbbell Step Up",,"",2,"normal",17.5,10,,,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","Dumbbell Step Up",,"",3,"normal",17.5,10,,,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","Dumbbell Step Up",,"",4,"normal",17.5,10,,,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","Dumbbell Step Up",,"",5,"normal",17.5,10,,,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","single leg box jump",,"",0,"normal",,10,,,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","single leg box jump",,"",1,"normal",,10,,,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","single leg box jump",,"",2,"normal",,10,,,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","single leg box jump",,"",3,"normal",,10,,,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","single leg box jump",,"",4,"normal",,10,,,
"Morning workout ☀️","21 May 2025, 06:32","21 May 2025, 07:11","","single leg box jump",,"",5,"normal",,10,,,
"Morning workout ☀️","14 May 2025, 06:18","14 May 2025, 07:01","","Sled Push",,"",0,"normal",,,295,0,
"Morning workout ☀️","14 May 2025, 06:18","14 May 2025, 07:01","","Sled Push",,"",1,"normal",,,295,0,
"Morning workout ☀️","14 May 2025, 06:18","14 May 2025, 07:01","","Sled Push",,"",2,"normal",,,295,0,
"Morning workout ☀️","14 May 2025, 06:18","14 May 2025, 07:01","","Sled Push",,"",3,"normal",,,295,0,
"Morning workout ☀️","14 May 2025, 06:18","14 May 2025, 07:01","","Sled Push",,"",4,"normal",,,295,0,
"Morning workout ☀️","14 May 2025, 06:18","14 May 2025, 07:01","","sled back peddle pull",,"",0,"normal",295,,,,
"Morning workout ☀️","14 May 2025, 06:18","14 May 2025, 07:01","","sled back peddle pull",,"",1,"normal",295,,,,
"Morning workout ☀️","14 May 2025, 06:18","14 May 2025, 07:01","","sled back peddle pull",,"",2,"normal",295,,,,
"Morning workout ☀️","14 May 2025, 06:18","14 May 2025, 07:01","","sled back peddle pull",,"",3,"normal",295,,,,
"Morning workout ☀️","14 May 2025, 06:18","14 May 2025, 07:01","","sled back peddle pull",,"",4,"normal",295,,,,
"Morning workout ☀️","14 May 2025, 06:18","14 May 2025, 07:01","","Nordic Hamstrings Curls",,"",0,"normal",,10,,,
"Morning workout ☀️","14 May 2025, 06:18","14 May 2025, 07:01","","Nordic Hamstrings Curls",,"",1,"normal",,10,,,
"Morning workout ☀️","14 May 2025, 06:18","14 May 2025, 07:01","","Nordic Hamstrings Curls",,"",2,"normal",,10,,,
"Morning workout ☀️","14 May 2025, 06:18","14 May 2025, 07:01","","Dumbbell Step Up",,"",0,"normal",17.5,10,,,
"Morning workout ☀️","14 May 2025, 06:18","14 May 2025, 07:01","","Dumbbell Step Up",,"",1,"normal",17.5,10,,,
"Morning workout ☀️","14 May 2025, 06:18","14 May 2025, 07:01","","Dumbbell Step Up",,"",2,"normal",17.5,10,,,
"Morning workout ☀️","14 May 2025, 06:18","14 May 2025, 07:01","","Dumbbell Step Up",,"",3,"normal",17.5,10,,,
"Morning workout ☀️","14 May 2025, 06:18","14 May 2025, 07:01","","Dumbbell Step Up",,"",4,"normal",17.5,10,,,
"Morning workout ☀️","14 May 2025, 06:18","14 May 2025, 07:01","","Dumbbell Step Up",,"",5,"normal",17.5,10,,,
"Morning workout ☀️","22 Apr 2025, 08:05","22 Apr 2025, 09:03","","Sled Push",,"",0,"normal",,,270,0,
"Morning workout ☀️","22 Apr 2025, 08:05","22 Apr 2025, 09:03","","Sled Push",,"",1,"normal",,,270,0,
"Morning workout ☀️","22 Apr 2025, 08:05","22 Apr 2025, 09:03","","Sled Push",,"",2,"normal",,,270,0,
"Morning workout ☀️","22 Apr 2025, 08:05","22 Apr 2025, 09:03","","Sled Push",,"",3,"normal",,,270,0,
"Morning workout ☀️","22 Apr 2025, 08:05","22 Apr 2025, 09:03","","sled back peddle pull",,"",0,"normal",270,,,,
"Morning workout ☀️","22 Apr 2025, 08:05","22 Apr 2025, 09:03","","sled back peddle pull",,"",1,"normal",270,,,,
"Morning workout ☀️","22 Apr 2025, 08:05","22 Apr 2025, 09:03","","sled back peddle pull",,"",2,"normal",270,,,,
"Morning workout ☀️","22 Apr 2025, 08:05","22 Apr 2025, 09:03","","sled back peddle pull",,"",3,"normal",270,,,,
"Morning workout ☀️","22 Apr 2025, 08:05","22 Apr 2025, 09:03","","Nordic Hamstrings Curls",,"",0,"normal",,10,,,
"Morning workout ☀️","22 Apr 2025, 08:05","22 Apr 2025, 09:03","","Nordic Hamstrings Curls",,"",1,"normal",,10,,,
"Morning workout ☀️","22 Apr 2025, 08:05","22 Apr 2025, 09:03","","Nordic Hamstrings Curls",,"",2,"normal",,10,,,
"Morning workout ☀️","22 Apr 2025, 08:05","22 Apr 2025, 09:03","","Dumbbell Step Up",,"",0,"normal",,10,,,
"Morning workout ☀️","22 Apr 2025, 08:05","22 Apr 2025, 09:03","","Dumbbell Step Up",,"",1,"normal",,10,,,
"Morning workout ☀️","22 Apr 2025, 08:05","22 Apr 2025, 09:03","","Dumbbell Step Up",,"",2,"normal",20,10,,,
"Morning workout ☀️","22 Apr 2025, 08:05","22 Apr 2025, 09:03","","Dumbbell Step Up",,"",3,"normal",20,10,,,
"Morning workout ☀️","22 Apr 2025, 08:05","22 Apr 2025, 09:03","","Dumbbell Step Up",,"",4,"normal",20,10,,,
